Z,N,symb,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,atomic mass, unc, mass excess,unc
88,145,Ra,,,0.0,0.0, , ,30,5,S,30.0,5.0,B-,100.0,0.0, , , , , , , , , , , ,3026.027,15623,-2891.68,16,2546.74,16,-4585.991,21,4234.21,13,9027.74,16,7585.564,37,233047594.573,9235,44334.060,8603,
88,146,Ra,,,0.0,0.0,0+, ,30,10,S,30.0,10.0,B-,100.0,0.0, , , , , , , , , , , ,2089.439,16294,-2448.72,16,2458,196,,,5474.75,12,9278.39,21,7576.543,36,234050382.104,9000,46930.629,8383,
89,116,Ac,,,0.0,0.0, , ,20,+97-9,MS,0.02,0.053,A,100.0,0.0, , , , , , , , , , , ,,,,,8093.2,50,8267.702,87,,,-760.94,53,7662.851,248,205015144.158,54555,14106.693,50818,
89,117,Ac,,,0.0,0.0,(3+), ,22,+9-5,MS,0.022,0.007,A,100.0,0.0, , , , , , , , , , , ,,,,,7958.3,50,9913.913,54,8698.56,72,-351.49,87,7667.879,245,206014470.787,54206,13479.452,50493,
89,118,Ac,,,0.0,0.0,(9/2-), ,27,+11-6,MS,0.027,0.009,A,100.0,0.0, , , , , , , , , , , ,,,,,7844.9,50,7601.748,73,10404.54,71,-291.72,54,7681.099,243,207011965.973,54092,11146.233,50387,
89,119,Ac,,,0.0,0.0,(3+), ,95,+24-16,MS,0.095,0.02,A,99.0,0.0,EC,1.0,0.0, , , , , , , , ,-5930.495,65370,,,7721.01,50,9025.379,56,8464.31,75,80.22,77,7684.865,268,208011544.073,59813,10753.235,55716,
89,120,Ac,,,0.0,0.0,(9/2-), ,0.087,+12-9,S,0.087,0.011,A,100.0,0.0, , , , , , , , , , , ,-7523,148,-15911.24,61,7728.71,50,6985.59,51,9980.74,75,173.02,51,7695.85,242,209009494.22,54330,8843.809,50608,
89,121,Ac,,,0.0,0.0, , ,0.35,5,S,0.35,0.05,A,100.0, ,EC+B+,-1.0,0.0, , , , , , , , ,-5269.747,60436,-15649,151,7607.2,50,8346.907,58,8125.43,77,357.49,58,7697.896,273,210009436.13,61623,8789.699,57402,
89,122,Ac,,,0.0,0.0,9/2-, ,0.21,3,S,0.21,0.03,A,100.0,0.0,EC+B+,0.2,0.0, , , , , , , , ,-6707.958,90205,-14928.55,56,7621.64,50,6370.191,54,9658.80,78,529.55,54,7707.189,251,211007731.894,56871,7202.214,52976,
89,123,Ac,,,0.0,0.0, , ,0.93,5,S,0.93,0.05,A,57.0,0.0,EC,43.0,0.0, , , , , , , , ,-4833.51,52366,-14704.19,89,7518.3,50,7476.266,53,7996.23,74,843.70,52,7708.552,242,212007812.501,55160,7277.298,51381,
89,124,Ac,,,0.0,0.0, , ,738,16,MS,0.738,0.016,A,100.0,0.0, , , , , , , , , , , ,-5965.394,17834,-14027.43,18,7499.35,4,5809.135,18,9193.92,54,935.31,19,7715.526,72,213006607.333,16395,6154.692,15272,
89,125,Ac,,,0.0,0.0, , ,8.2,2,S,8.2,0.2,A,89.0,3.0,EC,11.0,3.0, , , , , , , , ,-4251.03,18693,-13747.55,18,7352.14,250,6351.12,16,7782.15,22,1190.67,18,7715.837,72,214006917.762,16489,6443.854,15360,
89,126,Ac,,,0.0,0.0,9/2-, ,0.17,1,S,0.17,0.01,A,99.91,0.02,EC+B+,0.09,0.02, , , , , , , , ,-4890.971,15234,-12735.59,16,7745.95,3,3496.876,15,8484.56,20,1351.09,13,7719.413,58,215006474.132,13318,6030.615,12406,
89,127,Ac,,,0.0,0.0,(1-), ,440,16,US,4.4E-4,1.6E-5,A,100.0,0.0, , , , , , , , , , , ,-2153.937,16201,-10848.51,14,9235.45,6,4853.318,14,5957.54,16,1678.31,13,7711.256,50,216008743.367,11637,8144.395,10840,
89,128,Ac,,,0.0,0.0,9/2-, ,69,4,NS,6.9E-8,4.0E-9,A,100.0,0.0,EC+B+,2.0,0.0, , , , ,3.82, , , ,-3502.107,15566,-9665.98,17,9831.6,10,2814.017,13,7512.04,16,1876.38,14,7710.338,52,217009343.777,12226,8703.673,11389,
89,129,Ac,,,0.0,0.0,(1-), ,1.08,9,US,1.08E-6,9.0E-8,A,100.0,0.0, , , , , , , , , , , ,-1523.132,51815,-9433.49,52,9377.4,50,4192.439,52,5931.38,52,2335.02,51,7702.177,233,218011641.093,54471,10843.609,50740,
89,130,Ac,,,0.0,0.0,9/2-, ,11.8,15,US,1.18E-5,1.5E-6,A,100.0,0.0, , , , , , , , , , , ,-2901.91,71425,-8868.58,52,8826.5,50,2175.198,51,7345.45,72,2370.66,52,7700.549,231,219012420.348,54210,11569.480,50497,
89,131,Ac,,,0.0,0.0,(3-), ,26.4,2,MS,0.0264,2.0E-4,A,100.0,0.0,EC,5.0E-4,0.0, , , , , , , , ,-925.417,22941,-8799.02,51,8347.82,4,3473.437,10,5897.11,51,2939.57,10,7692.351,28,220014754.45,6579,13743.682,6129,
89,132,Ac,,,0.0,0.0,(3/2-), ,52,2,MS,0.052,0.002,A,100.0,0.0, , , , , , , , , , , ,-2417.261,51056,-8217.31,55,7783.6,50,1559.298,51,7291.89,51,3036.11,51,7690.539,228,221015591.199,54133,14523.109,50425,
89,133,Ac,,,0.0,0.0,1-, ,5.0,5,S,5.0,0.5,A,99.0,1.0,EC+B+,1.0,1.0, , , , , , , , ,-581.637,13228,-8390.21,10,7137.44,204,2301.286,7,5972.95,51,3631.31,7,7682.802,23,222017843.887,5554,16621.474,5174,
89,134,Ac,,,0.0,0.0,(5/2-), ,2.10,5,M,126.0,3.0,A,99.0,0.0,EC,1.0,0.0, , , , , , , , ,-1559.948,11563,-7448.55,14,6783.2,100,592.573,7,6866.91,9,3783.28,8,7679.143,32,223019136.872,7632,17825.882,7110,
89,135,Ac,,,0.0,0.0,(0-), ,2.78,16,H,10008.0,576.0,EC,90.9,0.0,A,9.1,0.0, , , , , , , , ,240.401,10823,-7223.01,10,6326.9,70,1408.218,4,5663.06,8,4288.14,4,7670.143,18,224021722.239,4389,20234.135,4089,
89,136,Ac,,,0.0,0.0,(3/2-), ,9.9203,3,D,857113.92,25.92,A,100.0,0.0,14C,4.5E-12,1.4E-12, , , , , , , , ,-672.781,6658,-6427.71,11,5935.14,143,-355.763,5,6668.11,6,4477.54,5,7665.69,21,225023228.647,5107,21637.346,4758,
89,137,Ac,,,0.0,0.0,(1), ,29.37,12,H,105732.0,432.0,B-,83.0,3.0,EC,17.0,3.0,A,0.006,0.002, , , , , ,1111.63,4563,-6072.18,6,5506.24,8,641.44,4,5399.40,6,4972.82,4,7655.662,14,226026097.069,3328,24309.264,3100,
89,138,Ac,,,0.0,0.0,3/2-, ,21.772,3,Y,6.870720672E8,94672.8,B-,98.62,0.0036,A,1.38,0.0036, , , , ,1.1, ,1.7, ,44.757,830,-5419.37,5,5042.27,14,-1328.131,2743,6531.00,3,5107.22,225,7650.707,8,227027750.666,2068,25849.580,1927,
89,139,Ac,,,0.0,0.0,3+, ,6.15,2,H,22140.0,72.0,B-,100.0,0.0, , , , , , , , , , , ,2123.743,2645,-4981.41,256,4721.2,11,-45.54,289,5026.17,242,5571.95,242,7639.196,9,228031019.767,2247,28894.728,2094,
89,140,Ac,,,0.0,0.0,(3/2+), ,62.7,5,M,3762.0,30.0,B-,100.0,0.0, , , , , , , , , , , ,1104.35,12346,-4152.37,12,4444.41,17,-1872.03,20,6276.11,12,5539.31,12,7633.244,53,229032947,13000,30689.933,12109,
89,141,Ac,,,0.0,0.0,(1+), ,122,3,S,122.0,3.0,B-,100.0,0.0,B-F,1.2E-6,4.0E-7, , , , , , , , ,2975.789,15882,-3818.52,16,3892.93,17,-677.923,19,4922.87,20,6012.55,22,7621.46,69,230036327,17000,33838.383,15835,
89,142,Ac,,,0.0,0.0,1/2+, ,7.5,1,M,450.0,6.0,B-,100.0,0.0, , , , , , , , , , , ,1946.959,13098,-3171.06,13,3655.49,14,-2453.637,17,6146.85,21,6042.43,17,7615.076,56,231038393,14000,35762.849,13041,
89,143,Ac,,,0.0,0.0,(1+), ,119,5,S,119.0,5.0,B-,100.0,0.0, , , , , , , , , , , ,3707.635,13118,-2732.79,13,3345.28,15,-1342.534,16,4679.75,18,6351.04,17,7602.424,56,232042034,14000,39154.419,13041,
89,144,Ac,,,0.0,0.0,(1/2+), ,145,10,S,145.0,10.0,B-,100.0,0.0, , , , , , , , , , , ,2576.318,13118,-2210.07,13,3214.86,14,-3026.027,16,5917.70,18,6477.89,16,7595.193,56,233044346,14000,41308.033,13041,
89,145,Ac,,,0.0,0.0, , ,44,7,S,44.0,7.0,B-,100.0,0.0, , , , , , , , , , , ,4228.181,14210,-1961.84,14,2929.51,15,-2089.439,16,4538.16,19,6781.84,16,7582.129,60,234048139,15000,44841.190,13972,
89,146,AC,,,0.0,0.0, , ,62,4,S,62.0,4.0, , , , , , , , , , , , , , ,3339.406,19113,-1327.17,14,2851.66,16,,,5555.35,20,6862.44,16,7573.504,59,235050840,15000,47357.155,13972,
89,147,Ac,,,0.0,0.0, , ,1.2,+58-5,M,72.0,189.0,B-,-1.0,0.0, , , , , , , , , , , ,4965.795,40667,-868.07,40,2723.24,41,,,4207.48,41,7198,302,7559.242,162,236054988,41000,51220.992,38191,
90,118,TH,,,0.0,0.0,0+, ,1.7,+17-6,MS,0.0017,0.0012,A,100.0,0.0, , , , , , , , , , , ,,,,,8202.03,31,5930.495,65,,,1751.47,61,7652.592,164,208017910.722,36704,16683.730,34190,
90,119,Th,,,0.0,0.0,(13/2+), ,2.5,+17-7,MS,0.0025,0.0012,A,100.0,0.0, , , , , , , , , , , ,,,,,8103,140,7523.191,149,8388,144,1675,150,7656,1,209017571,150,16367,140,
90,120,Th,,,0.0,0.0,0+, ,16,4,MS,0.016,0.004,A,100.0, ,EC+B+,-1.0,0.0, , , , , , , , ,,,,,8068.99,6,5269.747,60,10379,141,2073.33,54,7669.076,90,210015093.437,20299,14059.446,18909,
90,121,Th,,,0.0,0.0, , ,37,+28-11,MS,0.037,0.02,EC+B+,-1.0,0.0,A,-1.0,0.0, , , , , , , , ,-8170,126,,,7940.77,50,6707.957,90,8220.59,75,2168.50,93,7671.69,346,211014933.183,78379,13910.171,73010,
90,122,Th,,,0.0,0.0,0+, ,31.7,13,MS,0.0317,0.0013,A,100.0,0.0,EC+B+,0.3,0.0, , , , , , , , ,-9482.551,75541,-18041,103,7958.04,5,4833.51,52,9870.68,74,2380.38,54,7682.062,48,212013001.487,10852,12110.808,10109,
90,123,Th,,,0.0,0.0, , ,144,21,MS,0.144,0.021,A,100.0,0.0, , , , , , , , , , , ,-7542.539,71737,-17544.59,75,7836.95,7,5965.394,18,8062.04,14,2446.18,52,7683.846,43,213013011.447,9895,12120.086,9217,
90,124,Th,,,0.0,0.0,0+, ,87,10,MS,0.087,0.01,A,100.0,0.0, , , , , , , , , , , ,-8790.63,76867,-17039.06,72,7827.18,5,4251.031,19,9496.52,14,2748.78,19,7692.317,50,214011481.431,11445,10694.885,10661,
90,125,Th,,,0.0,0.0,(1/2-), ,1.2,2,S,1.2,0.2,A,100.0,0.0, , , , , , , , , , , ,-6942.353,73380,-16635.25,77,7664.65,4,4890.971,15,7844.62,14,2811.24,18,7693.025,41,215011724.805,9490,10921.586,8840,
90,126,Th,,,0.0,0.0,0+, ,26.0,2,MS,0.026,2.0E-4,A,100.0,0.0,EC+B+,0.01,-1.0, , , , , , , , ,-7500.882,54864,-15636.92,74,8072.38,4,2153.937,16,8694.57,15,3021.25,17,7697.662,56,216011055.714,12928,10298.332,12042,
90,127,Th,,,0.0,0.0,(9/2+), ,0.241,5,MS,2.41E-4,5.0E-6,A,100.0,0.0, , , , , , , , , , , ,-4862.63,19132,-13664.75,55,9435.31,4,3502.107,16,6163.87,16,3227.59,15,7690.594,49,217013103.444,11394,12205.780,10614,
90,128,Th,,,0.0,0.0,0+, ,117,9,NS,1.17E-7,9.0E-9,A,100.0,0.0, , , , , , , , , , , ,-6317.029,21130,-12772.99,19,9849.09,9,1523.132,52,7910.36,15,3625.90,16,7691.602,48,218013276.242,11289,12366.741,10516,
90,129,Th,,,0.0,0.0,(9/2+), ,1.05,3,US,1.05E-6,3.0E-8,A,100.0,0.0, , , , , , , , , , , ,-4068.741,72192,-12283.70,54,9512.74,50,2901.91,71,5966.67,52,3661.19,72,7683.725,231,219015535.677,54295,14471.390,50576,
90,130,Th,,,0.0,0.0,0+, ,9.7,6,US,9.7E-6,6.0E-7,A,100.0,0.0,EC,2.0E-7,-1.0, , , , , , , , ,-5549,56,-11942.35,56,8953.11,20,925.418,23,7873.61,55,4189.35,55,7684.589,101,220015747.926,23795,14669.100,22166,
90,131,Th,,,0.0,0.0,(7/2+), ,1.74,3,MS,0.00174,3.0E-5,A,100.0,0.0, , , , , , , , , , , ,-3435.918,51915,-11349,52,8625.8,4,2417.262,51,5800.05,24,4092.28,10,7676.061,37,221018186.236,8766,16940.371,8166,
90,132,Th,,,0.0,0.0,0+, ,2.24,3,MS,0.00224,3.0E-5,A,100.0,0.0, , , , , , , , , , , ,-4951,74,-11244.49,53,8127.03,5,581.637,13,7808.58,15,4608.97,52,7676.658,55,222018468.3,13182,17203.111,12279,
90,133,Th,,,0.0,0.0,(5/2)+, ,0.60,2,S,0.6,0.02,A,100.0,0.0, , , , , , , , , , , ,-2934.845,71639,-10840,73,7566.63,4,1559.949,12,5888.60,15,4524.61,10,7668.64,41,223020811.546,9889,19385.831,9212,
90,134,Th,,,0.0,0.0,0+, ,1.04,2,S,1.04,0.02,A,100.0,0.0, , , , , , , , , , , ,-3868.544,12546,-10398.26,72,7298.57,6,-240.401,11,7463.41,14,5121.12,12,7667.724,45,224021464.157,10864,19993.734,10120,
90,135,Th,,,0.0,0.0,(3/2+), ,8.75,4,M,525.0,2.4,A,90.0,0.0,EC,10.0,0.0, , , , , , , , ,-2030.598,71170,-9623.47,9,6921.4,212,672.781,7,5754.92,11,5212.98,6,7659.222,23,225023950.907,5467,22310.127,5093,
90,136,Th,,,0.0,0.0,0+, ,30.57,10,M,1834.2,6.0,A,100.0,0.0, , , , , , , , , , , ,-2835.642,12165,-9214.41,71,6452.53,101,-1111.63,5,7183.81,7,5728.68,6,7657.119,20,226024903.686,4810,23197.634,4481,
90,137,Th,5.7404,165,0.0,0.0,(1/2+), ,18.697,7,D,1615420.8,604.8,A,100.0,0.0, , , , , , , , , , , ,-1026.375,7437,-8299.77,12,6146.6,10,-44.757,2841,5464.13,5,5793.41,3,7647.458,9,227027702.618,2241,25804.823,2088,
90,138,Th,5.7488,152,0.0,0.0,0+, ,1.9116,16,Y,6.032550816E7,50492.16,A,100.0,0.0, , , , , , , , , , , ,-2152.602,4340,-8131.53,8,5520.15,22,-2123.744,2766,7105.16,225,6367.57,210,7645.08,8,228028739.835,1940,26770.984,1807,
90,139,Th,5.7557,143,0.0,0.0,5/2+, ,7880,120,Y,2.48673888E11,3.786912E9,A,100.0,0.0, , , , , , , ,0.46, ,4.3, ,-311.325,3715,-7409.32,5,5167.56,102,-1104.35,12,5256.72,261,6598.12,278,7634.65,11,229031761.431,2581,29585.583,2405,
90,140,Th,5.7670,131,0.0,0.0,0+, ,7.54E+4,3,Y,2.37944304E12,9.46728E9,A,100.0,0.0,24NE,5.8E-11,1.3E-11,SF,4.0E-12,0.0, , , , , ,-1311.014,2833,-7105.63,3,4769.85,152,-2975.79,16,6794.31,221,7116.31,12,7630.996,5,230033132.358,1299,30862.593,1210,
90,141,Th,,,0.0,0.0,5/2+, ,25.52,1,H,91872.0,36.0,B-,100.0,0.0,A,4.0E-11,0.0, , , , , , , , ,391.487,1460,-6429.03,284,4213.26,155,-1946.958,13,5118.02,20,7311.46,16,7620.118,5,231036302.853,1308,33815.891,1218,
90,142,Th,5.7848,124,0.0,0.0,0+, ,1.40E10,1,Y,4.418064E17,3.15576E15,A,100.0,0.0,SF,1.1E-9,4.0E-10, , , , , , , , ,-499.85,7734,-6048.94,170,4081.6,140,-3707.635,13,6440.42,107,7605.04,13,7615.033,6,232038053.689,1526,35446.784,1422,
90,143,Th,,,0.0,0.0,1/2+, ,21.83,4,M,1309.8,2.4,B-,100.0,0.0, , , , , , , , , , , ,1242.243,1122,-5286.24,8,3744.84,16,-2576.318,13,4786.39,9,7711.67,13,7602.893,6,233041580.208,1529,38731.715,1425,
90,144,Th,,,0.0,0.0,0+, ,24.10,3,D,2082240.0,2592.0,B-,100.0,0.0, , , , , , , , , , , ,274.088,3172,-4947.78,252,3671.79,11,-4228.181,14,6190.02,257,7983.99,13,7596.855,11,234043599.86,2779,40613.009,2589,
90,145,Th,,,0.0,0.0,(1/2+), ,7.2,1,M,432.0,6.0,B-,100.0,0.0, , , , , , , , , , , ,1728.853,19113,-4392.49,14,3376.35,17,-3339.406,19,4666.58,13,8112.41,19,7584.385,55,235047255,14000,44017.749,13041,
90,146,Th,,,0.0,0.0,0+, ,37.3,15,M,2238.0,90.0,B-,100.0,0.0, , , , , , , , , , , ,921.248,19760,-4105.02,20,3333.33,17,-4965.794,41,5833.87,19,8390.93,20,7576.968,59,236049657,15000,46255.198,13972,
90,147,Th,,,0.0,0.0,(5/2+), ,4.8,5,M,288.0,30.0,B-,100.0,0.0, , , , , , , , , , , ,2427.473,20514,-3450.18,21,3196.12,18,,,4371.42,21,8554.87,41,7563.443,67,237053629,17000,49955.092,15835,
90,148,Th,,,0.0,0.0,0+, ,9.4,20,M,564.0,120.0,B-,100.0,0.0, , , , , , , , , , , ,1631,284,-3074,284,3169,283,,,5501,284,8784,490,7555,1,238056388,304,52525,283,
91,120,Pa,,,0.0,0.0, ,GT,300, ,NS,3.0E-7,5.0E15,EC+B+,-1.0,0.0,P,-1.0,0.0,A,-1.0,0.0, , , , , ,,,,,8509,114,8169.829,125,,,-732,104,7629,0,211023704,110,22080,102,
91,121,Pa,,,0.0,0.0, , ,5.1,+61-19,MS,0.0051,0.004,A,100.0,0.0, , , , , , , , , , , ,,,,,8415.21,50,9482.55,76,8558,127,-394.22,105,7633.643,353,212023181.425,80367,21593.358,74862,
91,122,Pa,,,0.0,0.0, , ,5.3,+40-16,MS,0.0053,0.0028,A,100.0,0.0, , , , , , , , , , , ,,,,,8393.9,50,7542.539,72,10002.05,103,-262.85,72,7644.762,334,213021108.697,76374,19662.625,71142,
91,123,Pa,,,0.0,0.0, , ,17,3,MS,0.017,0.003,A,100.0,0.0, , , , , , , , , , , ,,,,,8270.9,50,8790.63,77,8248.43,104,-76.46,77,7647.583,356,214020918.561,81723,19485.515,76125,
91,124,Pa,,,0.0,0.0, , ,14,2,MS,0.014,0.002,A,100.0,0.0, , , , , , , , , , , ,-7059.147,114616,,,8236.81,50,6942.353,73,9692.89,105,119.92,74,7657.096,339,215019177.728,78202,17863.939,72845,
91,125,Pa,,,0.0,0.0, , ,0.15,+6-4,S,0.15,0.05,A,98.0,-1.0,EC,2.0,-1.0, , , , , , , , ,-5267.137,60450,-15195.19,103,8097,15,7500.882,55,8136.04,90,411.34,54,7659.314,248,216019108.242,57462,17799.214,53526,
91,126,Pa,,,0.0,0.0, , ,3.6,8,MS,0.0036,8.0E-4,A,100.0,0.0, , , , , , , , , , , ,-5905,73,-14069.26,32,8488.8,4,4862.63,19,8802.12,56,518.89,20,7664.58,73,217018323.692,17089,17068.410,15918,
91,127,Pa,,,0.0,0.0, , ,113,10,US,1.13E-4,1.0E-5,A,100.0,0.0, , , , , , , , , , , ,-3210.838,22888,-12361,74,9815,10,6317.029,21,6455.96,24,810.98,21,7659.036,84,218020057.853,19676,18683.770,18329,
91,128,Pa,,,0.0,0.0,9/2-, ,53,10,NS,5.3E-8,1.0E-8,A,100.0,0.0, , , , , , , , , , , ,-4746.439,72333,-11425.79,53,10084.6,50,4068.741,72,8214.96,55,1115.58,53,7661.574,235,219019903.65,55304,18540.131,51516,
91,129,Pa,,,0.0,0.0, , ,0.78,16,US,7.8E-7,1.6E-7,A,100.0,0.0,EC+B+,3.0E-7,0.0, , , , , , , , ,-2715,113,-11140,72,9649,50,5548.9,56,6393,73,1542,72,7656,0,220021705,55,20218,51,
91,130,Pa,,,0.0,0.0,9/2-, ,5.9,17,US,5.9E-6,1.7E-6,A,100.0,0.0, , , , , , , , , , , ,-4143.707,72404,-10628,113,9247.7,50,3435.917,52,7913,72,1581.78,56,7656.974,232,221021874.846,55052,20376.288,51281,
91,131,Pa,,,0.0,0.0, , ,2.9,+6-4,MS,0.0029,5.0E-4,A,100.0,0.0, , , , , , , , , , , ,-2118,89,-10437,89,8886,52,4951.889,73,6293,89,2075,73,7651,0,222023784,78,22155,72,
91,132,Pa,,,0.0,0.0, , ,5.1,6,MS,0.0051,6.0E-4,A,100.0,0.0, , , , , , , , , , , ,-3516.33,100506,-10023.47,88,8326.28,50,2934.845,72,7905,102,2171.41,72,7651.971,319,223023962.232,76289,22320.676,71063,
91,133,Pa,,,0.0,0.0,(5-), ,0.846,20,S,0.846,0.02,A,100.0,0.0, , , , , , , , , , , ,-1859.974,24329,-10046.04,72,7693.68,4,3868.544,13,6529.71,71,2812.52,12,7646.961,34,224025617.21,8145,23862.278,7587,
91,134,Pa,,,0.0,0.0, , ,1.7,2,S,1.7,0.2,A,100.0,0.0, , , , , , , , , , , ,-3039.196,71827,-9452.84,75,7392.7,50,2030.598,71,7592.87,71,2941.98,72,7646.72,316,225026130.844,76234,24340.725,71012,
91,135,Pa,,,0.0,0.0, , ,1.8,2,M,108.0,12.0,A,74.0,5.0,EC+B+,26.0,5.0, , , , , , , , ,-1295.593,17228,-9417.96,16,6986.89,10,2835.642,12,6378.77,72,3565.82,12,7641.11,51,226027947.872,12259,26033.276,11420,
91,136,Pa,,,0.0,0.0,(5/2-), ,38.3,3,M,2298.0,18.0,A,85.0,2.0,EC,15.0,2.0, , , , , , , , ,-2214.264,12146,-8568.99,15,6580.4,212,1026.375,8,7273.40,14,3655.41,9,7639.49,33,227028804.477,7965,26831.198,7420,
91,137,Pa,,,0.0,0.0,3+, ,22,1,H,79200.0,3600.0,EC+B+,98.15,0.17,A,1.85,0.17, , , , ,3.5, , , ,-298.64,14929,-8193.19,11,6264.54,146,2152.602,5,5978.93,9,4170.21,5,7632.207,19,228031050.748,4659,28923.586,4340,
91,138,Pa,,,0.0,0.0,(5/2+), ,1.50,5,D,129600.0,4320.0,EC,99.52,0.05,A,0.48,0.05, , , , , , , , ,-1313.646,6655,-7396.64,15,5834.65,4,311.325,4,7098.00,5,4163.05,3,7629.874,14,229032095.652,3521,29896.908,3280,
91,139,Pa,,,0.0,0.0,2-, ,17.4,5,D,1503360.0,43200.0,EC+B+,92.2,0.7,B-,7.8,0.7,A,0.0032,1.0E-4, ,2, , , ,558.605,4592,-7108.26,7,5439.43,71,1311.014,3,5794.62,4,4700.95,4,7621.895,13,230034539.789,3261,32173.607,3038,
91,140,Pa,,,0.0,0.0,3/2-, ,3.276E4,11,Y,1.033826976E12,3.471336E9,A,100.0,0.0,SF,3.0E-10,0.0, , , , ,2.01, ,-1.72, ,-381.611,2033,-6261.91,5,5149.91,83,-391.487,215,6820.52,3,4727.16,146,7618.426,8,231035882.575,1902,33424.404,1772,
91,141,Pa,,,0.0,0.0,(2-), ,1.32,2,D,114048.0,1728.0,B-,100.0,0.0,EC,-1.0,0.0, , , , , , , , ,1337.103,7428,-5930.70,8,4626.99,8,499.849,8,5549.09,8,5158.23,8,7609.506,33,232038590.3,8207,35946.633,7645,
91,142,Pa,,,0.0,0.0,3/2-, ,26.975,13,D,2330640.0,1123.2,B-,100.0,0.0, , , , , , , ,3.4, ,-3, ,570.296,1975,-5191.38,181,4374.62,12,-1242.243,1953,6528.48,8,5246.28,112,7604.866,6,233040246.605,1434,37489.472,1336,
91,143,Pa,,,0.0,0.0,4+, ,6.70,5,H,24120.0,180.0,B-,100.0,0.0, , , , , , , , , , , ,2193.896,4000,-4651.57,4,4075.62,16,-274.088,5,5221.87,4,5681.76,4,7594.683,17,234043305.615,4395,40338.921,4094,
91,144,Pa,,,0.0,0.0,(3/2-), ,24.4,2,M,1464.0,12.0,B-,100.0,0.0, , , , , , , , , , , ,1370.05,14017,-3927.45,14,4101.13,19,-1728.853,19,6121.34,15,5613.08,14,7588.413,59,235045399,15000,42288.896,13972,
91,145,Pa,,,0.0,0.0,1(-), ,9.1,1,M,546.0,6.0,B-,100.0,0.0, , , , , , , , , , , ,2889.306,14017,-3656.21,14,3754.62,19,-921.248,20,5026.26,20,5972.77,19,7577.557,59,236048668,15000,45333.950,13972,
91,146,Pa,,,0.0,0.0,(1/2+), ,8.7,2,M,522.0,12.0,B-,100.0,0.0, , , , , , , , , , , ,2137.425,13096,-2988.34,13,3794.67,18,-2427.473,21,5877.65,19,6016.55,19,7570.384,55,237051023,14000,47527.619,13041,
91,147,Pa,,,0.0,0.0,(3-), ,2.28,10,M,136.8,6.0,B-,100.0,0.0, , , , , , , , , , , ,3586.255,15906,-2567.47,16,3627.93,21,-1630.962,283,4704.90,21,6350.02,22,7558.344,67,238054637,17000,50894.038,15835,
91,148,Pa,,,0.0,0.0,(3/2), ,1.8,5,H,6480.0,1800.0,B-,100.0,0.0, , , , , , , , , , , ,2765,196,-2042,196,3555,196,,,5628,196,6477,344,7550,1,239057260,210,53337,196,
92,123,U,,,0.0,0.0, , ,0.7,+13-3,MS,7.0E-4,8.0E-4,A,0.0,0.0,EC+B+,-1.0,0.0, , , , , , , , ,,,,,8588,50,7059.148,115,,,1851.40,117,7620.624,412,215026756.035,94997,24923.087,88490,
92,124,U,,,0.0,0.0,0+, ,4.5,+47-16,MS,0.0045,0.0032,A,100.0,0.0, , , , , , , , , , , ,,,,,8530.63,26,5267.137,60,9928.05,93,2086.56,78,7631.307,130,216024762.747,30158,23066.351,28093,
92,125,U,,,0.0,0.0, , ,16,+21-6,MS,0.016,0.014,A,100.0,0.0, , , , , , , , , , , ,,,,,8428,71,5904.59,73,8164,77,2115,89,7634,0,217024663,77,22973,71,
92,126,U,,,0.0,0.0,0+, ,0.51,+17-10,MS,5.1E-4,1.4E-4,A,100.0,0.0, , , , , , , , , , , ,,,,,8774.81,9,3210.838,23,9150,73,2462.77,21,7640.719,63,218023504.829,14722,21894.608,13714,
92,127,U,,,0.0,0.0, , ,42,+34-13,US,4.2E-5,2.4E-5,A,100.0,0.0, , , , , , , , , , , ,-6170.086,101905,,,9940.07,50,4746.438,72,6679.36,53,2686.17,54,7636.329,232,219024999.161,54509,23286.569,50775,
92,129,U,,,0.0,0.0,(9/2+), ,0.66,14,US,6.6E-7,1.4E-7,A,100.0,0.0, , , , , , , , , , , ,-5330,207,-13862,202,9889.3,50,4143.707,72,6485,113,2987,72,7634.684,231,221026323.299,54873,24519.995,51114,
92,130,U,,,0.0,0.0,0+, ,4.7,7,US,4.7E-6,7.0E-7,A,100.0,0.0, , , , , , , , , , , ,-6746,202,-13648,207,9481.17,51,2117.827,89,8318.49,73,3392.43,73,7637.764,234,222026057.953,55817,24272.827,51994,
92,131,U,,,0.0,0.0, , ,18,+10-5,US,1.8E-5,8.0E-6,A,100.0,0.0,EC+B+,0.2,0.0, , , , , , , , ,-4763,208,-13253,208,8940.7,50,3516.33,101,6507.14,88,3607,102,7632.694,319,223027737.168,76349,25837.006,71119,
92,132,U,,,0.0,0.0,0+, ,0.84,+40-22,MS,8.4E-4,3.1E-4,A,100.0,0.0, , , , , , , , , , , ,-6153,197,-12949,197,8628.24,7,1859.974,24,8186.07,75,3887.39,75,7635.165,103,224027613.974,24875,25722.252,23171,
